sample_id,image_id,image_path,target_name,target,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Sampling_Date
ID158170916__Dry_Total_g,ID158170916,train/ID158170916.jpg,Dry_Total_g,107.9859,Tas,Ryegrass_Clover,0.91,8.8333,2015/11/10
ID158170916__GDM_g,ID158170916,train/ID158170916.jpg,GDM_g,74.9654,Tas,Ryegrass_Clover,0.91,8.8333,2015/11/10
ID1982662138__Dry_Clover_g,ID1982662138,train/ID1982662138.jpg,Dry_Clover_g,0.0,NSW,Lucerne,0.79,33.0,2015/4/1
ID1982662138__Dry_Dead_g,ID1982662138,train/ID1982662138.jpg,Dry_Dead_g,1.1594,NSW,Lucerne,0.79,33.0,2015/4/1
ID1982662138__Dry_Green_g,ID1982662138,train/ID1982662138.jpg,Dry_Green_g,35.9406,NSW,Lucerne,0.79,33.0,2015/4/1
ID1982662138__Dry_Total_g,ID1982662138,train/ID1982662138.jpg,Dry_Total_g,37.1,NSW,Lucerne,0.79,33.0,2015/4/1
ID1982662138__GDM_g,ID1982662138,train/ID1982662138.jpg,GDM_g,35.9406,NSW,Lucerne,0.79,33.0,2015/4/1
ID1703304524__Dry_Clover_g,ID1703304524,train/ID1703304524.jpg,Dry_Clover_g,2.5821,Tas,Ryegrass_Clover,0.86,7.0,2015/11/10
ID1703304524__Dry_Dead_g,ID1703304524,train/ID1703304524.jpg,Dry_Dead_g,46.4778,Tas,Ryegrass_Clover,0.86,7.0,2015/11/10
ID1703304524__Dry_Green_g,ID1703304524,train/ID1703304524.jpg,Dry_Green_g,47.7689,Tas,Ryegrass_Clover,0.86,7.0,2015/11/10
ID1703304524__Dry_Total_g,ID1703304524,train/ID1703304524.jpg,Dry_Total_g,96.8288,Tas,Ryegrass_Clover,0.86,7.0,2015/11/10
ID1703304524__GDM_g,ID1703304524,train/ID1703304524.jpg,GDM_g,50.351,Tas,Ryegrass_Clover,0.86,7.0,2015/11/10
ID1618145129__Dry_Clover_g,ID1618145129,train/ID1618145129.jpg,Dry_Clover_g,0.0,Tas,Ryegrass_Clover,0.84,4.1667,2015/11/10
ID1618145129__Dry_Dead_g,ID1618145129,train/ID1618145129.jpg,Dry_Dead_g,10.3826,Tas,Ryegrass_Clover,0.84,4.1667,2015/11/10
ID1618145129__Dry_Green_g,ID1618145129,train/ID1618145129.jpg,Dry_Green_g,37.1257,Tas,Ryegrass_Clover,0.84,4.1667,2015/11/10
ID1618145129__Dry_Total_g,ID1618145129,train/ID1618145129.jpg,Dry_Total_g,47.5083,Tas,Ryegrass_Clover,0.84,4.1667,2015/11/10
ID1618145129__GDM_g,ID1618145129,train/ID1618145129.jpg,GDM_g,37.1257,Tas,Ryegrass_Clover,0.84,4.1667,2015/11/10
ID1839139621__Dry_Clover_g,ID1839139621,train/ID1839139621.jpg,Dry_Clover_g,0.0,Tas,Ryegrass,0.8,8.0,2015/5/18
ID1839139621__Dry_Dead_g,ID1839139621,train/ID1839139621.jpg,Dry_Dead_g,10.3894,Tas,Ryegrass,0.8,8.0,2015/5/18
ID1839139621__Dry_Green_g,ID1839139621,train/ID1839139621.jpg,Dry_Green_g,31.5263,Tas,Ryegrass,0.8,8.0,2015/5/18
ID1839139621__Dry_Total_g,ID1839139621,train/ID1839139621.jpg,Dry_Total_g,41.9157,Tas,Ryegrass,0.8,8.0,2015/5/18
ID1839139621__GDM_g,ID1839139621,train/ID1839139621.jpg,GDM_g,31.5264,Tas,Ryegrass,0.8,8.0,2015/5/18
ID969218269__Dry_Clover_g,ID969218269,train/ID969218269.jpg,Dry_Clover_g,1.4235,Vic,Phalaris_Clover,0.75,4.0,2015/8/18
ID969218269__Dry_Dead_g,ID969218269,train/ID969218269.jpg,Dry_Dead_g,13.5235,Vic,Phalaris_Clover,0.75,4.0,2015/8/18
ID969218269__Dry_Green_g,ID969218269,train/ID969218269.jpg,Dry_Green_g,33.4529,Vic,Phalaris_Clover,0.75,4.0,2015/8/18
ID969218269__Dry_Total_g,ID969218269,train/ID969218269.jpg,Dry_Total_g,48.4,Vic,Phalaris_Clover,0.75,4.0,2015/8/18
ID969218269__GDM_g,ID969218269,train/ID969218269.jpg,GDM_g,34.8765,Vic,Phalaris_Clover,0.75,4.0,2015/8/18
ID1199150612__Dry_Clover_g,ID1199150612,train/ID1199150612.jpg,Dry_Clover_g,0.3602,Tas,Ryegrass_Clover,0.62,5.5,2015/11/10
ID1199150612__Dry_Dead_g,ID1199150612,train/ID1199150612.jpg,Dry_Dead_g,40.7019,Tas,Ryegrass_Clover,0.62,5.5,2015/11/10
ID1199150612__Dry_Green_g,ID1199150612,train/ID1199150612.jpg,Dry_Green_g,27.0146,Tas,Ryegrass_Clover,0.62,5.5,2015/11/10
ID1199150612__Dry_Total_g,ID1199150612,train/ID1199150612.jpg,Dry_Total_g,68.0767,Tas,Ryegrass_Clover,0.62,5.5,2015/11/10
ID1199150612__GDM_g,ID1199150612,train/ID1199150612.jpg,GDM_g,27.3748,Tas,Ryegrass_Clover,0.62,5.5,2015/11/10
ID552040066__Dry_Clover_g,ID552040066,train/ID552040066.jpg,Dry_Clover_g,0.0,NSW,Phalaris,0.37,7.0,2015/2/24
ID552040066__Dry_Dead_g,ID552040066,train/ID552040066.jpg,Dry_Dead_g,6.592,NSW,Phalaris,0.37,7.0,2015/2/24
ID552040066__Dry_Green_g,ID552040066,train/ID552040066.jpg,Dry_Green_g,24.108,NSW,Phalaris,0.37,7.0,2015/2/24
ID552040066__Dry_Total_g,ID552040066,train/ID552040066.jpg,Dry_Total_g,30.7,NSW,Phalaris,0.37,7.0,2015/2/24
ID552040066__GDM_g,ID552040066,train/ID552040066.jpg,GDM_g,24.108,NSW,Phalaris,0.37,7.0,2015/2/24
ID1618597318__Dry_Clover_g,ID1618597318,train/ID1618597318.jpg,Dry_Clover_g,1.1195,Tas,Ryegrass_Clover,0.65,2.1667,2015/9/3
ID1618597318__Dry_Dead_g,ID1618597318,train/ID1618597318.jpg,Dry_Dead_g,2.239,Tas,Ryegrass_Clover,0.65,2.1667,2015/9/3
ID1618597318__Dry_Green_g,ID1618597318,train/ID1618597318.jpg,Dry_Green_g,33.0259,Tas,Ryegrass_Clover,0.65,2.1667,2015/9/3
ID1618597318__Dry_Total_g,ID1618597318,train/ID1618597318.jpg,Dry_Total_g,36.3845,Tas,Ryegrass_Clover,0.65,2.1667,2015/9/3
ID1618597318__GDM_g,ID1618597318,train/ID1618597318.jpg,GDM_g,34.1454,Tas,Ryegrass_Clover,0.65,2.1667,2015/9/3
ID746335827__Dry_Clover_g,ID746335827,train/ID746335827.jpg,Dry_Clover_g,0.0,NSW,Fescue,0.75,24.3333,2015/10/6
ID746335827__Dry_Dead_g,ID746335827,train/ID746335827.jpg,Dry_Dead_g,53.2603,NSW,Fescue,0.75,24.3333,2015/10/6
ID746335827__Dry_Green_g,ID746335827,train/ID746335827.jpg,Dry_Green_g,112.8397,NSW,Fescue,0.75,24.3333,2015/10/6
ID746335827__Dry_Total_g,ID746335827,train/ID746335827.jpg,Dry_Total_g,166.1,NSW,Fescue,0.75,24.3333,2015/10/6
ID746335827__GDM_g,ID746335827,train/ID746335827.jpg,GDM_g,112.8397,NSW,Fescue,0.75,24.3333,2015/10/6
ID1108283583__Dry_Clover_g,ID1108283583,train/ID1108283583.jpg,Dry_Clover_g,5.773,Vic,Phalaris_Ryegrass_Clover,0.83,5.5,2015/8/19
ID1108283583__Dry_Dead_g,ID1108283583,train/ID1108283583.jpg,Dry_Dead_g,7.2162,Vic,Phalaris_Ryegrass_Clover,0.83,5.5,2015/8/19
ID1108283583__Dry_Green_g,ID1108283583,train/ID1108283583.jpg,Dry_Green_g,40.4108,Vic,Phalaris_Ryegrass_Clover,0.83,5.5,2015/8/19
ID1108283583__Dry_Total_g,ID1108283583,train/ID1108283583.jpg,Dry_Total_g,53.4,Vic,Phalaris_Ryegrass_Clover,0.83,5.5,2015/8/19
ID1108283583__GDM_g,ID1108283583,train/ID1108283583.jpg,GDM_g,46.1838,Vic,Phalaris_Ryegrass_Clover,0.83,5.5,2015/8/19
ID1354190372__Dry_Clover_g,ID1354190372,train/ID1354190372.jpg,Dry_Clover_g,11.2565,Tas,Ryegrass_Clover,0.67,3.0,2015/11/10
ID1354190372__Dry_Dead_g,ID1354190372,train/ID1354190372.jpg,Dry_Dead_g,6.5255,Tas,Ryegrass_Clover,0.67,3.0,2015/11/10
ID1354190372__Dry_Green_g,ID1354190372,train/ID1354190372.jpg,Dry_Green_g,10.6039,Tas,Ryegrass_Clover,0.67,3.0,2015/11/10
ID1354190372__Dry_Total_g,ID1354190372,train/ID1354190372.jpg,Dry_Total_g,28.3859,Tas,Ryegrass_Clover,0.67,3.0,2015/11/10
ID1354190372__GDM_g,ID1354190372,train/ID1354190372.jpg,GDM_g,21.8604,Tas,Ryegrass_Clover,0.67,3.0,2015/11/10
ID1119739385__Dry_Clover_g,ID1119739385,train/ID1119739385.jpg,Dry_Clover_g,0.0,Tas,Ryegrass,0.28,4.0,2015/5/18
ID1119739385__Dry_Dead_g,ID1119739385,train/ID1119739385.jpg,Dry_Dead_g,3.0,Tas,Ryegrass,0.28,4.0,2015/5/18
ID1119739385__Dry_Green_g,ID1119739385,train/ID1119739385.jpg,Dry_Green_g,6.8,Tas,Ryegrass,0.28,4.0,2015/5/18
ID1119739385__Dry_Total_g,ID1119739385,train/ID1119739385.jpg,Dry_Total_g,9.8,Tas,Ryegrass,0.28,4.0,2015/5/18
ID1119739385__GDM_g,ID1119739385,train/ID1119739385.jpg,GDM_g,6.8,Tas,Ryegrass,0.28,4.0,2015/5/18
ID307060225__Dry_Clover_g,ID307060225,train/ID307060225.jpg,Dry_Clover_g,0.3031,Tas,Ryegrass_Clover,0.53,2.0,2015/6/26
ID307060225__Dry_Dead_g,ID307060225,train/ID307060225.jpg,Dry_Dead_g,15.6092,Tas,Ryegrass_Clover,0.53,2.0,2015/6/26
ID307060225__Dry_Green_g,ID307060225,train/ID307060225.jpg,Dry_Green_g,14.2453,Tas,Ryegrass_Clover,0.53,2.0,2015/6/26
ID307060225__Dry_Total_g,ID307060225,train/ID307060225.jpg,Dry_Total_g,30.1575,Tas,Ryegrass_Clover,0.53,2.0,2015/6/26
ID307060225__GDM_g,ID307060225,train/ID307060225.jpg,GDM_g,14.5484,Tas,Ryegrass_Clover,0.53,2.0,2015/6/26
ID1345375788__Dry_Clover_g,ID1345375788,train/ID1345375788.jpg,Dry_Clover_g,2.3762,Tas,Ryegrass_Clover,0.6,3.0,2015/6/26
ID1345375788__Dry_Dead_g,ID1345375788,train/ID1345375788.jpg,Dry_Dead_g,7.7226,Tas,Ryegrass_Clover,0.6,3.0,2015/6/26
ID1345375788__Dry_Green_g,ID1345375788,train/ID1345375788.jpg,Dry_Green_g,8.7127,Tas,Ryegrass_Clover,0.6,3.0,2015/6/26
ID1345375788__Dry_Total_g,ID1345375788,train/ID1345375788.jpg,Dry_Total_g,18.8115,Tas,Ryegrass_Clover,0.6,3.0,2015/6/26
ID1345375788__GDM_g,ID1345375788,train/ID1345375788.jpg,GDM_g,11.0889,Tas,Ryegrass_Clover,0.6,3.0,2015/6/26
ID905397692__Dry_Clover_g,ID905397692,train/ID905397692.jpg,Dry_Clover_g,30.9177,Vic,Phalaris_Clover,0.84,13.0,2015/9/30
ID905397692__Dry_Dead_g,ID905397692,train/ID905397692.jpg,Dry_Dead_g,6.1407,Vic,Phalaris_Clover,0.84,13.0,2015/9/30
ID905397692__Dry_Green_g,ID905397692,train/ID905397692.jpg,Dry_Green_g,36.2016,Vic,Phalaris_Clover,0.84,13.0,2015/9/30
ID905397692__Dry_Total_g,ID905397692,train/ID905397692.jpg,Dry_Total_g,73.26,Vic,Phalaris_Clover,0.84,13.0,2015/9/30
ID905397692__GDM_g,ID905397692,train/ID905397692.jpg,GDM_g,67.1193,Vic,Phalaris_Clover,0.84,13.0,2015/9/30
ID1244346858__Dry_Clover_g,ID1244346858,train/ID1244346858.jpg,Dry_Clover_g,0.0,NSW,Fescue,0.45,12.3333,2015/10/6
ID1244346858__Dry_Dead_g,ID1244346858,train/ID1244346858.jpg,Dry_Dead_g,30.9343,NSW,Fescue,0.45,12.3333,2015/10/6
ID1244346858__Dry_Green_g,ID1244346858,train/ID1244346858.jpg,Dry_Green_g,49.2657,NSW,Fescue,0.45,12.3333,2015/10/6
ID1244346858__Dry_Total_g,ID1244346858,train/ID1244346858.jpg,Dry_Total_g,80.2,NSW,Fescue,0.45,12.3333,2015/10/6
ID1244346858__GDM_g,ID1244346858,train/ID1244346858.jpg,GDM_g,49.2657,NSW,Fescue,0.45,12.3333,2015/10/6
ID1512751450__Dry_Clover_g,ID1512751450,train/ID1512751450.jpg,Dry_Clover_g,0.3786,Tas,Ryegrass,0.77,3.8333,2015/9/11
ID1512751450__Dry_Dead_g,ID1512751450,train/ID1512751450.jpg,Dry_Dead_g,9.6678,Tas,Ryegrass,0.77,3.8333,2015/9/11
ID1512751450__Dry_Green_g,ID1512751450,train/ID1512751450.jpg,Dry_Green_g,19.656,Tas,Ryegrass,0.77,3.8333,2015/9/11
ID1512751450__Dry_Total_g,ID1512751450,train/ID1512751450.jpg,Dry_Total_g,29.7024,Tas,Ryegrass,0.77,3.8333,2015/9/11
ID1512751450__GDM_g,ID1512751450,train/ID1512751450.jpg,GDM_g,20.0346,Tas,Ryegrass,0.77,3.8333,2015/9/11
ID528010569__Dry_Clover_g,ID528010569,train/ID528010569.jpg,Dry_Clover_g,7.1746,Vic,Phalaris_Clover,0.85,3.8,2015/8/18
ID528010569__Dry_Dead_g,ID528010569,train/ID528010569.jpg,Dry_Dead_g,7.1746,Vic,Phalaris_Clover,0.85,3.8,2015/8/18
ID528010569__Dry_Green_g,ID528010569,train/ID528010569.jpg,Dry_Green_g,30.8508,Vic,Phalaris_Clover,0.85,3.8,2015/8/18
ID528010569__Dry_Total_g,ID528010569,train/ID528010569.jpg,Dry_Total_g,45.2,Vic,Phalaris_Clover,0.85,3.8,2015/8/18
ID528010569__GDM_g,ID528010569,train/ID528010569.jpg,GDM_g,38.0254,Vic,Phalaris_Clover,0.85,3.8,2015/8/18
ID956512130__Dry_Clover_g,ID956512130,train/ID956512130.jpg,Dry_Clover_g,0.0,Tas,Ryegrass_Clover,0.19,1.0,2015/11/9
ID956512130__Dry_Dead_g,ID956512130,train/ID956512130.jpg,Dry_Dead_g,1.9,Tas,Ryegrass_Clover,0.19,1.0,2015/11/9
ID956512130__Dry_Green_g,ID956512130,train/ID956512130.jpg,Dry_Green_g,2.4,Tas,Ryegrass_Clover,0.19,1.0,2015/11/9
ID956512130__Dry_Total_g,ID956512130,train/ID956512130.jpg,Dry_Total_g,4.3,Tas,Ryegrass_Clover,0.19,1.0,2015/11/9
ID956512130__GDM_g,ID956512130,train/ID956512130.jpg,GDM_g,2.4,Tas,Ryegrass_Clover,0.19,1.0,2015/11/9
ID975115267__Dry_Clover_g,ID975115267,train/ID975115267.jpg,Dry_Clover_g,40.03,WA,Clover,0.73,3.0,2015/7/8
ID975115267__Dry_Dead_g,ID975115267,train/ID975115267.jpg,Dry_Dead_g,0.0,WA,Clover,0.73,3.0,2015/7/8
ID975115267__Dry_Green_g,ID975115267,train/ID975115267.jpg,Dry_Green_g,0.8,WA,Clover,0.73,3.0,2015/7/8
ID975115267__Dry_Total_g,ID975115267,train/ID975115267.jpg,Dry_Total_g,40.83,WA,Clover,0.73,3.0,2015/7/8
ID975115267__GDM_g,ID975115267,train/ID975115267.jpg,GDM_g,40.83,WA,Clover,0.73,3.0,2015/7/8
ID1403107574__Dry_Clover_g,ID1403107574,train/ID1403107574.jpg,Dry_Clover_g,22.69,WA,Clover,0.54,1.0,2015/8/21
ID1403107574__Dry_Dead_g,ID1403107574,train/ID1403107574.jpg,Dry_Dead_g,0.0,WA,Clover,0.54,1.0,2015/8/21
ID1403107574__Dry_Green_g,ID1403107574,train/ID1403107574.jpg,Dry_Green_g,0.0,WA,Clover,0.54,1.0,2015/8/21
ID1403107574__Dry_Total_g,ID1403107574,train/ID1403107574.jpg,Dry_Total_g,22.69,WA,Clover,0.54,1.0,2015/8/21
ID1403107574__GDM_g,ID1403107574,train/ID1403107574.jpg,GDM_g,22.69,WA,Clover,0.54,1.0,2015/8/21
ID1121692672__Dry_Clover_g,ID1121692672,train/ID1121692672.jpg,Dry_Clover_g,0.0,NSW,Phalaris,0.52,38.0,2015/2/24
ID1121692672__Dry_Dead_g,ID1121692672,train/ID1121692672.jpg,Dry_Dead_g,1.3958,NSW,Phalaris,0.52,38.0,2015/2/24
ID1121692672__Dry_Green_g,ID1121692672,train/ID1121692672.jpg,Dry_Green_g,109.8042,NSW,Phalaris,0.52,38.0,2015/2/24
ID1121692672__Dry_Total_g,ID1121692672,train/ID1121692672.jpg,Dry_Total_g,111.2,NSW,Phalaris,0.52,38.0,2015/2/24
ID1121692672__GDM_g,ID1121692672,train/ID1121692672.jpg,GDM_g,109.8042,NSW,Phalaris,0.52,38.0,2015/2/24
ID1574125908__Dry_Clover_g,ID1574125908,train/ID1574125908.jpg,Dry_Clover_g,0.0,NSW,Ryegrass,0.42,7.0,2015/2/24
ID1574125908__Dry_Dead_g,ID1574125908,train/ID1574125908.jpg,Dry_Dead_g,3.5379,NSW,Ryegrass,0.42,7.0,2015/2/24
ID1574125908__Dry_Green_g,ID1574125908,train/ID1574125908.jpg,Dry_Green_g,43.1621,NSW,Ryegrass,0.42,7.0,2015/2/24
ID1574125908__Dry_Total_g,ID1574125908,train/ID1574125908.jpg,Dry_Total_g,46.7,NSW,Ryegrass,0.42,7.0,2015/2/24
ID1574125908__GDM_g,ID1574125908,train/ID1574125908.jpg,GDM_g,43.1621,NSW,Ryegrass,0.42,7.0,2015/2/24
ID1058383417__Dry_Clover_g,ID1058383417,train/ID1058383417.jpg,Dry_Clover_g,0.1,Tas,Ryegrass_Clover,0.62,2.0,2015/5/19
ID1058383417__Dry_Dead_g,ID1058383417,train/ID1058383417.jpg,Dry_Dead_g,9.5,Tas,Ryegrass_Clover,0.62,2.0,2015/5/19
ID1058383417__Dry_Green_g,ID1058383417,train/ID1058383417.jpg,Dry_Green_g,13.1,Tas,Ryegrass_Clover,0.62,2.0,2015/5/19
ID1058383417__Dry_Total_g,ID1058383417,train/ID1058383417.jpg,Dry_Total_g,22.7,Tas,Ryegrass_Clover,0.62,2.0,2015/5/19
ID1058383417__GDM_g,ID1058383417,train/ID1058383417.jpg,GDM_g,13.2,Tas,Ryegrass_Clover,0.62,2.0,2015/5/19
ID1989506559__Dry_Clover_g,ID1989506559,train/ID1989506559.jpg,Dry_Clover_g,15.202,Tas,Ryegrass_Clover,0.8,4.3333,2015/11/10
ID1989506559__Dry_Dead_g,ID1989506559,train/ID1989506559.jpg,Dry_Dead_g,8.1077,Tas,Ryegrass_Clover,0.8,4.3333,2015/11/10
ID1989506559__Dry_Green_g,ID1989506559,train/ID1989506559.jpg,Dry_Green_g,28.377,Tas,Ryegrass_Clover,0.8,4.3333,2015/11/10
ID1989506559__Dry_Total_g,ID1989506559,train/ID1989506559.jpg,Dry_Total_g,51.6867,Tas,Ryegrass_Clover,0.8,4.3333,2015/11/10
ID1989506559__GDM_g,ID1989506559,train/ID1989506559.jpg,GDM_g,43.579,Tas,Ryegrass_Clover,0.8,4.3333,2015/11/10
ID667059550__Dry_Clover_g,ID667059550,train/ID667059550.jpg,Dry_Clover_g,8.1529,Vic,Phalaris_Clover,0.79,9.0,2015/8/14
ID667059550__Dry_Dead_g,ID667059550,train/ID667059550.jpg,Dry_Dead_g,8.1529,Vic,Phalaris_Clover,0.79,9.0,2015/8/14
ID667059550__Dry_Green_g,ID667059550,train/ID667059550.jpg,Dry_Green_g,52.9941,Vic,Phalaris_Clover,0.79,9.0,2015/8/14
ID667059550__Dry_Total_g,ID667059550,train/ID667059550.jpg,Dry_Total_g,69.3,Vic,Phalaris_Clover,0.79,9.0,2015/8/14
ID667059550__GDM_g,ID667059550,train/ID667059550.jpg,GDM_g,61.1471,Vic,Phalaris_Clover,0.79,9.0,2015/8/14
ID1525817840__Dry_Clover_g,ID1525817840,train/ID1525817840.jpg,Dry_Clover_g,7.7677,Vic,Phalaris_Clover,0.72,3.8,2015/8/18
ID1525817840__Dry_Dead_g,ID1525817840,train/ID1525817840.jpg,Dry_Dead_g,32.3656,Vic,Phalaris_Clover,0.72,3.8,2015/8/18
ID1525817840__Dry_Green_g,ID1525817840,train/ID1525817840.jpg,Dry_Green_g,20.0667,Vic,Phalaris_Clover,0.72,3.8,2015/8/18
ID1525817840__Dry_Total_g,ID1525817840,train/ID1525817840.jpg,Dry_Total_g,60.2,Vic,Phalaris_Clover,0.72,3.8,2015/8/18
ID1525817840__GDM_g,ID1525817840,train/ID1525817840.jpg,GDM_g,27.8344,Vic,Phalaris_Clover,0.72,3.8,2015/8/18
ID1051144034__Dry_Clover_g,ID1051144034,train/ID1051144034.jpg,Dry_Clover_g,55.32,WA,SubcloverLosa,0.8,1.0,2015/9/1
ID1051144034__Dry_Dead_g,ID1051144034,train/ID1051144034.jpg,Dry_Dead_g,0.0,WA,SubcloverLosa,0.8,1.0,2015/9/1
ID1051144034__Dry_Green_g,ID1051144034,train/ID1051144034.jpg,Dry_Green_g,0.0,WA,SubcloverLosa,0.8,1.0,2015/9/1
ID1051144034__Dry_Total_g,ID1051144034,train/ID1051144034.jpg,Dry_Total_g,55.32,WA,SubcloverLosa,0.8,1.0,2015/9/1
ID1051144034__GDM_g,ID1051144034,train/ID1051144034.jpg,GDM_g,55.32,WA,SubcloverLosa,0.8,1.0,2015/9/1
ID1275072698__Dry_Clover_g,ID1275072698,train/ID1275072698.jpg,Dry_Clover_g,0.0,NSW,Lucerne,0.74,42.0,2015/1/15
ID1275072698__Dry_Dead_g,ID1275072698,train/ID1275072698.jpg,Dry_Dead_g,2.5,NSW,Lucerne,0.74,42.0,2015/1/15
ID1275072698__Dry_Green_g,ID1275072698,train/ID1275072698.jpg,Dry_Green_g,62.0,NSW,Lucerne,0.74,42.0,2015/1/15
ID1275072698__Dry_Total_g,ID1275072698,train/ID1275072698.jpg,Dry_Total_g,64.5,NSW,Lucerne,0.74,42.0,2015/1/15
ID1275072698__GDM_g,ID1275072698,train/ID1275072698.jpg,GDM_g,62.0,NSW,Lucerne,0.74,42.0,2015/1/15
ID846154859__Dry_Clover_g,ID846154859,train/ID846154859.jpg,Dry_Clover_g,16.5413,Tas,Clover,0.62,2.8333,2015/9/4
ID846154859__Dry_Dead_g,ID846154859,train/ID846154859.jpg,Dry_Dead_g,7.8112,Tas,Clover,0.62,2.8333,2015/9/4
ID846154859__Dry_Green_g,ID846154859,train/ID846154859.jpg,Dry_Green_g,0.919,Tas,Clover,0.62,2.8333,2015/9/4
ID846154859__Dry_Total_g,ID846154859,train/ID846154859.jpg,Dry_Total_g,25.2715,Tas,Clover,0.62,2.8333,2015/9/4
ID846154859__GDM_g,ID846154859,train/ID846154859.jpg,GDM_g,17.4603,Tas,Clover,0.62,2.8333,2015/9/4
ID1783499590__Dry_Clover_g,ID1783499590,train/ID1783499590.jpg,Dry_Clover_g,1.1385,Vic,Ryegrass,0.8,5.5,2015/6/26
ID1783499590__Dry_Dead_g,ID1783499590,train/ID1783499590.jpg,Dry_Dead_g,18.2154,Vic,Ryegrass,0.8,5.5,2015/6/26
ID1783499590__Dry_Green_g,ID1783499590,train/ID1783499590.jpg,Dry_Green_g,13.6615,Vic,Ryegrass,0.8,5.5,2015/6/26
ID1783499590__Dry_Total_g,ID1783499590,train/ID1783499590.jpg,Dry_Total_g,33.0154,Vic,Ryegrass,0.8,5.5,2015/6/26
ID1783499590__GDM_g,ID1783499590,train/ID1783499590.jpg,GDM_g,14.8,Vic,Ryegrass,0.8,5.5,2015/6/26
ID1868719645__Dry_Clover_g,ID1868719645,train/ID1868719645.jpg,Dry_Clover_g,4.8348,Vic,Ryegrass_Clover,0.77,4.0,2015/7/2
ID1868719645__Dry_Dead_g,ID1868719645,train/ID1868719645.jpg,Dry_Dead_g,2.4174,Vic,Ryegrass_Clover,0.77,4.0,2015/7/2
ID1868719645__Dry_Green_g,ID1868719645,train/ID1868719645.jpg,Dry_Green_g,20.5478,Vic,Ryegrass_Clover,0.77,4.0,2015/7/2
ID1868719645__Dry_Total_g,ID1868719645,train/ID1868719645.jpg,Dry_Total_g,27.8,Vic,Ryegrass_Clover,0.77,4.0,2015/7/2
ID1868719645__GDM_g,ID1868719645,train/ID1868719645.jpg,GDM_g,25.3826,Vic,Ryegrass_Clover,0.77,4.0,2015/7/2
ID1136169672__Dry_Clover_g,ID1136169672,train/ID1136169672.jpg,Dry_Clover_g,0.0,Tas,Ryegrass,0.62,5.0,2015/5/18
ID1136169672__Dry_Dead_g,ID1136169672,train/ID1136169672.jpg,Dry_Dead_g,6.808,Tas,Ryegrass,0.62,5.0,2015/5/18
ID1136169672__Dry_Green_g,ID1136169672,train/ID1136169672.jpg,Dry_Green_g,16.3107,Tas,Ryegrass,0.62,5.0,2015/5/18
ID1136169672__Dry_Total_g,ID1136169672,train/ID1136169672.jpg,Dry_Total_g,23.1187,Tas,Ryegrass,0.62,5.0,2015/5/18
ID1136169672__GDM_g,ID1136169672,train/ID1136169672.jpg,GDM_g,16.3108,Tas,Ryegrass,0.62,5.0,2015/5/18
ID1451025862__Dry_Clover_g,ID1451025862,train/ID1451025862.jpg,Dry_Clover_g,5.3,Tas,Ryegrass_Clover,0.53,2.8333,2015/11/10
ID1451025862__Dry_Dead_g,ID1451025862,train/ID1451025862.jpg,Dry_Dead_g,4.3,Tas,Ryegrass_Clover,0.53,2.8333,2015/11/10
ID1451025862__Dry_Green_g,ID1451025862,train/ID1451025862.jpg,Dry_Green_g,6.9,Tas,Ryegrass_Clover,0.53,2.8333,2015/11/10
ID1451025862__Dry_Total_g,ID1451025862,train/ID1451025862.jpg,Dry_Total_g,16.5,Tas,Ryegrass_Clover,0.53,2.8333,2015/11/10
ID1451025862__GDM_g,ID1451025862,train/ID1451025862.jpg,GDM_g,12.2,Tas,Ryegrass_Clover,0.53,2.8333,2015/11/10
ID684383343__Dry_Clover_g,ID684383343,train/ID684383343.jpg,Dry_Clover_g,11.7404,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.48,4.5,2015/10/14
ID684383343__Dry_Dead_g,ID684383343,train/ID684383343.jpg,Dry_Dead_g,16.7719,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.48,4.5,2015/10/14
ID684383343__Dry_Green_g,ID684383343,train/ID684383343.jpg,Dry_Green_g,19.2877,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.48,4.5,2015/10/14
ID684383343__Dry_Total_g,ID684383343,train/ID684383343.jpg,Dry_Total_g,47.8,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.48,4.5,2015/10/14
ID684383343__GDM_g,ID684383343,train/ID684383343.jpg,GDM_g,31.0281,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.48,4.5,2015/10/14
ID6269659__Dry_Clover_g,ID6269659,train/ID6269659.jpg,Dry_Clover_g,35.9533,Tas,Clover,0.75,4.8333,2015/11/9
ID6269659__Dry_Dead_g,ID6269659,train/ID6269659.jpg,Dry_Dead_g,16.3424,Tas,Clover,0.75,4.8333,2015/11/9
ID6269659__Dry_Green_g,ID6269659,train/ID6269659.jpg,Dry_Green_g,2.3346,Tas,Clover,0.75,4.8333,2015/11/9
ID6269659__Dry_Total_g,ID6269659,train/ID6269659.jpg,Dry_Total_g,54.6304,Tas,Clover,0.75,4.8333,2015/11/9
ID6269659__GDM_g,ID6269659,train/ID6269659.jpg,GDM_g,38.2879,Tas,Clover,0.75,4.8333,2015/11/9
